sport,athlete,athlete_ids,phase,nbc_internal_title,nbc_short_title,start_date,end_date,last_modified,summary,is_medal_session,network_name,video_url,peacock_destination_url,language,status,stream_type,game_type,game,tags,olympic_unit,event
Track & Field,Janee' Kassanavoid,1594161,,U.S. Olympic Team Trials: Women's Hammer Throw: Qualification.,Trials: W Hammer Throw Qual.,2024-06-21T18:00:00Z,2024-06-21T19:50:00Z,2024-07-10T18:10:25Z,Athletes compete in the qualification round of the women's hammer throw during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-womens-hammer-throw-qualification,https://peacocktv.smart.link/7rmmo3ki5,,replay,event,olympics,Paris 2024,Olympic Trials,,Women's Hammer Throw
Diving,"Andrew Capobianco, Tyler Downs","1314582, 1828518",Men's 3m Springboard Semifinal,U.S. Olympic Team Trials - Diving - Jun 21,Trials: M Springboard Semis,2024-06-21T21:00:00Z,2024-06-21T22:42:00Z,2024-07-10T18:10:25Z,The U.S. Olympic Diving Trials continue with the semifinal round of the men's individual 3m springboard event.,FALSE,NA,https://stream.nbcolympics.com/diving-us-olympic-team-trials-mens-3m-springboard-semifinal,https://peacocktv.smart.link/az5225e9v,,replay,event,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",Men's 3m Springboard Semifinal,Men's 3m Springboard
Swimming,"Caeleb Dressel, Shaine Casas, Katie Ledecky, Katie Grimes, Kate Douglass","1184868, 1749011, 1046885, 2203960, 1420265",,U.S. Olympic Team Trials - Swimming - Jun 21,Heats: W 800m Free & more,2024-06-21T21:30:00Z,2024-06-21T22:30:00Z,2024-07-10T18:10:25Z,"Day 7 of the U.S. Olympic Swimming Trials includes heats of the men's 100m butterfly, women's 200m IM, and women's 800m freestyle.",FALSE,USA,https://stream.nbcolympics.com/swimming-us-olympic-team-trials-june-21-heats-usa,https://peacocktv.smart.link/775kg30p4,,replay,tv,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",,"Men's 100m Butterfly, Women's 800m Freestyle, Women's 200m Individual Medley"
Track & Field,,,,U.S. Olympic Team Trials: Men's Javelin Throw: Qualification.,Trials: Men's Javelin Qual.,2024-06-21T22:30:00Z,2024-06-22T00:20:00Z,2024-07-10T18:10:25Z,Athletes compete in the qualification round of the men's javelin throw during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-mens-javelin-throw-qualification,https://peacocktv.smart.link/dqxqnsk00,,replay,event,olympics,Paris 2024,,,Men's Javelin Throw
Track & Field,,,"Men's 10,000m Final",U.S. Olympic Team Trials - T&F - Jun 21,Olympic Trials: T&F Day 1,2024-06-21T22:30:00Z,2024-06-22T03:00:00Z,2024-07-10T18:10:25Z,"Day 1 of the U.S. Olympic Track and Field Trials includes the men's 10,000m final; first rounds of women's 100m, men's 1500m, and both 400m; and more.",FALSE,NBC,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-day-1-usa,https://peacocktv.smart.link/jph61jdqr,,replay,tv,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA","Men's 10,000m Final","Men's Decathlon, Women's Hammer Throw, Men's 400m, Men's Javelin Throw, Women's 800m, Men's 3000m Steeplechase, Men's 1500m, Men's Pole Vault, Women's 100m, Men's Shot Put, Women's 5000m, Women's Triple Jump, Men's 10,000m"
Diving,"Jessica Parratto, Delaney Schnell","850701, 1101727",Women's 10m Platform Semifinal,U.S. Olympic Team Trials - Diving - Jun 21,Trials: W 10m Platform Semis,2024-06-21T23:20:00Z,2024-06-22T00:40:00Z,2024-07-10T18:10:25Z,The U.S. Olympic Diving Trials continue with the semifinal round of the women's individual 10m platform event.,FALSE,NA,https://stream.nbcolympics.com/diving-us-olympic-team-trials-womens-10m-platform-semifinal,https://peacocktv.smart.link/7s2acdla2,,upcoming,event,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",Women's 10m Platform Semifinal,Women's 10m Platform
Track & Field,,,Men's Decathlon High Jump,U.S. Olympic Team Trials: Decathlon (Day 1 cont.): High Jump.,Trials: Decathlon Day 1,2024-06-21T23:30:00Z,2024-06-22T01:00:00Z,2024-07-10T18:10:25Z,Athletes compete on Day 1 of the decathlon during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-decathlon-day-1-part-2,https://peacocktv.smart.link/u4ee27wcm,,replay,event,olympics,Paris 2024,,,Men's Decathlon
Swimming,"Caeleb Dressel, Shaine Casas, Katie Ledecky, Katie Grimes, Kate Douglass, Regan Smith, Claire Curzan, Phoebe Bacon, Rhyan White, Jack Alexy, Carson Foster","1184868, 1749011, 1046885, 2203960, 1420265, 1420438, 1947078, 1507982, 1420448, 1946785, 1507768",,U.S. Olympic Team Trials - Swimming - Jun 21,Finals: M 50m Free & more,2024-06-22T00:00:00Z,2024-06-22T01:00:00Z,2024-07-10T18:10:25Z,"Day 7 of the U.S. Olympic Swimming Trials includes finals of the women's 200m backstroke, men's 50m freestyle, and men's 200m IM.",FALSE,NBC,https://stream.nbcolympics.com/swimming-us-olympic-team-trials-june-21-finals,https://peacocktv.smart.link/0xwexnz4z,,replay,tv,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",,"Men's 100m Butterfly, Women's 800m Freestyle, Women's 200m Individual Medley, Women's 200m Backstroke, Men's 50m Freestyle, Men's 200m Individual Medley"
Track & Field,,,,U.S. Olympic Team Trials: Men's Pole Vault: Qualification.,Trials: M Pole Vault Qual.,2024-06-22T00:50:00Z,2024-06-22T02:30:00Z,2024-07-10T18:10:25Z,Athletes compete in the qualification round of the men's pole vault during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-mens-pole-vault-qualification,https://peacocktv.smart.link/7fm9jwv46,,replay,event,olympics,Paris 2024,Olympic Trials,,Men's Pole Vault
Track & Field,"Ryan Crouser, Joe Kovacs","794527, 1071134",,U.S. Olympic Team Trials: Men's Shot Put: Qualification.,Trials: Men's Shot Put Qual.,2024-06-22T01:15:00Z,2024-06-22T01:45:00Z,2024-07-10T18:10:25Z,Athletes compete in the qualification round of the men's shot put during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-mens-shot-put-qualification,https://peacocktv.smart.link/5snzdawm6,,replay,event,olympics,Paris 2024,Olympic Trials,,Men's Shot Put
Track & Field,,,,U.S. Olympic Team Trials: Women's Triple Jump: Qualification.,Trials: W Triple Jump Qual.,2024-06-22T01:50:00Z,2024-06-22T02:35:00Z,2024-07-10T18:10:25Z,Athletes compete in the qualification round of the women's triple jump during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-womens-triple-jump-qualification,https://peacocktv.smart.link/2vstughwm,,replay,event,olympics,Paris 2024,,,Women's Triple Jump
Swimming,"Kate Douglass, Gretchen Walsh, Simone Manuel, Abbey Weitzeil, Bobby Finke","1420265, 1512902, 961911, 1300392, 1410340",,U.S. Olympic Team Trials - Swimming - Jun 22,Heats: W 50m Free & more,2024-06-22T14:58:00Z,2024-06-22T17:10:00Z,2024-07-10T18:10:25Z,Day 8 of the U.S. Olympic Swimming Trials includes heats of the women's 50m freestyle and men's 1500m freestyle.,FALSE,NA,https://stream.nbcolympics.com/swimming-us-olympic-team-trials-june-22-heats-live,https://peacocktv.smart.link/21wlshk13,,replay,event,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",,"Women's 50m Freestyle, Men's 1500m Freestyle"
Diving,,,Men's 10m Platform Final,U.S. Olympic Team Trials - Diving - Jun 22,Trials: M 10m Platform Final,2024-06-22T17:00:00Z,2024-06-22T18:30:00Z,2024-07-10T18:10:25Z,The U.S. Olympic Diving Trials continue with the final round of the men's individual 10m platform event.,FALSE,NBC,https://stream.nbcolympics.com/diving-us-olympic-team-trials-mens-10m-platform-final,https://peacocktv.smart.link/adc5x08bx,,replay,tv,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",Men's 10m Platform Final,Men's 10m Platform
Track & Field,,,"Men's Decathlon 110m Hurdles, Men's Decathlon Discus Throw, Men's Decathlon Pole Vault","U.S. Olympic Team Trials: Decathlon (Day 2): 110m Hurdles, Discus, Pole Vault",Trials: Decathlon Day 2,2024-06-22T17:00:00Z,2024-06-22T22:05:00Z,2024-07-10T18:10:25Z,Athletes compete on Day 2 of the decathlon during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-decathlon-day-2-part-1,https://peacocktv.smart.link/uh1m3nsfi,,replay,event,olympics,Paris 2024,Olympic Trials,,Men's Decathlon
Swimming,"Kate Douglass, Gretchen Walsh, Simone Manuel, Abbey Weitzeil, Bobby Finke","1420265, 1512902, 961911, 1300392, 1410340",,U.S. Olympic Team Trials - Swimming - Jun 22,Heats: W 50m Free & more,2024-06-22T22:30:00Z,2024-06-23T00:00:00Z,2024-07-10T18:10:25Z,Day 8 of the U.S. Olympic Swimming Trials includes heats of the women's 50m freestyle and men's 1500m freestyle.,FALSE,USA,https://stream.nbcolympics.com/swimming-us-olympic-team-trials-june-22-heats-usa,https://peacocktv.smart.link/svcidv5qc,,replay,tv,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",,"Women's 50m Freestyle, Men's 1500m Freestyle"
Diving,"Hailey Hernandez, Kassidy Cook, Sarah Bacon","1662480, 843964, 1157106",Women's 3m Springboard Final,U.S. Olympic Team Trials - Diving - Jun 22,Trials: W Springboard Final,2024-06-22T23:00:00Z,2024-06-23T00:00:00Z,2024-07-10T18:10:25Z,The U.S. Olympic Diving Trials continue with the final round of the women's individual 3m springboard event.,FALSE,NBC,https://stream.nbcolympics.com/diving-us-olympic-team-trials-womens-3m-springboard-final,https://peacocktv.smart.link/sp292ncr1,,replay,tv,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",Women's 3m Springboard Final,Women's 3m Springboard
Track & Field,,,,U.S. Olympic Team Trials: Men's Long Jump: Qualification.,Trials: M Long Jump Qual.,2024-06-22T23:45:00Z,2024-06-23T00:30:00Z,2024-07-10T18:10:25Z,Athletes compete in the qualification round of the men's long jump during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-mens-long-jump-qualification,https://peacocktv.smart.link/qthsr47mw,,replay,event,olympics,Paris 2024,Olympic Trials,,Men's Long Jump
Swimming,"Caeleb Dressel, Shaine Casas, Katie Ledecky, Katie Grimes, Kate Douglass, Gretchen Walsh, Simone Manuel, Abbey Weitzeil","1184868, 1749011, 1046885, 2203960, 1420265, 1512902, 961911, 1300392",,U.S. Olympic Team Trials - Swimming - Jun 22,Finals: W 800m Free & more,2024-06-23T00:00:00Z,2024-06-23T01:00:00Z,2024-07-10T18:10:25Z,"Day 8 of the U.S. Olympic Swimming Trials includes finals of the men's 100m butterfly, women's 200m IM, and women's 800m freestyle.",FALSE,NBC,https://stream.nbcolympics.com/swimming-us-olympic-team-trials-june-22-finals,https://peacocktv.smart.link/8o17ixm2l,,replay,tv,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",,"Men's 100m Butterfly, Women's 800m Freestyle, Women's 200m Individual Medley, Women's 50m Freestyle"
Track & Field,Vashti Cunningham,1343311,,U.S. Olympic Team Trials: Women's High Jump: Qualification.,Trials: W High Jump Qual.,2024-06-23T00:00:00Z,2024-06-23T01:30:00Z,2024-07-10T18:10:25Z,Athletes compete in the qualification round of the women's high jump during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-womens-high-jump-qualification,https://peacocktv.smart.link/2tbnr6qqb,,replay,event,olympics,Paris 2024,Olympic Trials,,Women's High Jump
Track & Field,,,Men's Decathlon Javelin Throw,U.S. Olympic Team Trials: Decathlon (Day 2 cont.): Javelin.,Trials: Decathlon Day 2,2024-06-23T00:15:00Z,2024-06-23T01:50:00Z,2024-07-10T18:10:25Z,Athletes compete on Day 2 of the decathlon during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-decathlon-day-2-part-2,https://peacocktv.smart.link/s0znkva7u,,replay,event,olympics,Paris 2024,Olympic Trials,,Men's Decathlon
Track & Field,,,,U.S. Olympic Team Trials - T&F - Jun 22,Olympic Trials: T&F Day 2,2024-06-23T01:00:00Z,2024-06-23T03:00:00Z,2024-07-10T18:10:25Z,"Day 2 of the U.S. Olympic Track and Field Trials includes the women's triple jump, men's shot put and women's 100m finals; men's 100m first round; and more.",FALSE,NBC,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-day-2,https://peacocktv.smart.link/sftfc0js2,,replay,tv,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",,"Men's Decathlon, Men's Long Jump, Women's High Jump, Women's 100m, Women's Triple Jump, Men's 100m, Men's Shot Put, Men's 1500m, Women's 400m"
Track & Field,"Jasmine Moore, Keturah Orji","1524089, 1191563",,U.S. Olympic Team Trials: Women's Triple Jump: Final.,Trials: W Triple Jump Final,2024-06-23T01:20:00Z,2024-06-23T02:30:00Z,2024-07-10T18:10:25Z,Athletes compete in the final of the women's triple jump during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-womens-triple-jump-final,https://peacocktv.smart.link/74ezs9qvs,,replay,event,olympics,Paris 2024,,,Women's Triple Jump
Track & Field,"Ryan Crouser, Joe Kovacs","794527, 1071134",,U.S. Olympic Team Trials: Men's Shot Put: Final.,Trials: Men's Shot Put Final,2024-06-23T01:30:00Z,2024-06-23T02:30:00Z,2024-07-10T18:10:25Z,Athletes compete in the final of the men's shot put during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-mens-shot-put-final,https://peacocktv.smart.link/l0os3e37u,,replay,event,olympics,Paris 2024,Olympic Trials,,Men's Shot Put
Track & Field,Anna Hall,1805082,,"U.S. Olympic Team Trials: Heptathlon (Day 1): 100m Hurdles, High Jump",Trials: Heptathlon Day 1,2024-06-23T17:00:00Z,2024-06-23T19:55:00Z,2024-07-10T18:10:25Z,Athletes compete on Day 1 of the heptathlon during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-heptathlon-day-1,https://peacocktv.smart.link/tg2w4so7t,,replay,event,olympics,Paris 2024,Olympic Trials,,Women's Heptathlon
Diving,"Andrew Capobianco, Tyler Downs","1314582, 1828518",Men's 3m Springboard Final,U.S. Olympic Team Trials - Diving - Jun 23,Trials: M Springboard Final,2024-06-23T17:50:00Z,2024-06-23T19:00:00Z,2024-07-10T18:10:25Z,The U.S. Olympic Diving Trials continue with the final round of the men's individual 3m springboard event.,FALSE,NBC,https://stream.nbcolympics.com/diving-us-olympic-team-trials-mens-3m-springboard-final,https://peacocktv.smart.link/lqvc3rgal,,replay,tv,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",Men's 3m Springboard Final,Men's 3m Springboard
Diving,"Jessica Parratto, Delaney Schnell","850701, 1101727",Women's 10m Platform Final,U.S. Olympic Team Trials - Diving - Jun 23,Trials: W 10m Platform Final,2024-06-23T23:00:00Z,2024-06-24T00:00:00Z,2024-07-10T18:10:25Z,The U.S. Olympic Diving Trials continue with the final round of the women's individual 10m platform event.,FALSE,NBC,https://stream.nbcolympics.com/diving-us-olympic-team-trials-womens-10m-platform-final,https://peacocktv.smart.link/2e6qdbc40,,replay,tv,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",Women's 10m Platform Final,Women's 10m Platform
Swimming,"Kate Douglass, Gretchen Walsh, Simone Manuel, Abbey Weitzeil, Bobby Finke","1420265, 1512902, 961911, 1300392, 1410340",,U.S. Olympic Team Trials - Swimming - Jun 23,Finals: W 50m Free & more,2024-06-24T00:00:00Z,2024-06-24T00:40:00Z,2024-07-10T18:10:25Z,Day 9 of the U.S. Olympic Swimming Trials includes finals of the women's 50m freestyle and men's 1500m freestyle.,FALSE,NBC,https://stream.nbcolympics.com/swimming-us-olympic-team-trials-june-23-finals,https://peacocktv.smart.link/o1pj7hmnr,,replay,tv,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",,"Women's 50m Freestyle, Men's 1500m Freestyle"
Track & Field,"Janee' Kassanavoid, Deanna Price","1594161, 1076297",,U.S. Olympic Team Trials: Women's Hammer Throw: Final.,Trials: W Hammer Throw Final,2024-06-24T00:00:00Z,2024-06-24T01:05:00Z,2024-07-10T18:10:25Z,Athletes compete in the final of the women's hammer throw during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-womens-hammer-throw-final,https://peacocktv.smart.link/c9y53a264,,replay,event,olympics,Paris 2024,Olympic Trials,,Women's Hammer Throw
Track & Field,,,,U.S. Olympic Team Trials - T&F - Jun 23,Olympic Trials: T&F Day 3,2024-06-24T00:40:00Z,2024-06-24T03:00:00Z,2024-07-10T18:10:25Z,"Day 3 of the U.S. Olympic Track and Field Trials includes the men's 100m, women's 400m, men's pole vault and men's javelin throw finals; and more.",FALSE,NBC,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-day-3,https://peacocktv.smart.link/ydeqkhlha,,replay,tv,olympics,Paris 2024,"Olympic Trials, Road to the Olympics, Team USA",,"Women's Heptathlon, Women's Hammer Throw, Men's Pole Vault, Men's 100m, Women's 800m, Men's 400m, Men's Javelin Throw, Women's 400m, Men's 3000m Steeplechase"
Track & Field,"Chris Nilsen, Sam Kendricks","1504601, 1183511",,U.S. Olympic Team Trials: Men's Pole Vault: Final,Trials: Men's Pole Vault Final,2024-06-24T00:45:00Z,2024-06-24T02:45:00Z,2024-07-10T18:10:25Z,Athletes compete in the final of the men's pole vault during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-mens-pole-vault-final,https://peacocktv.smart.link/ofjehlt5x,,replay,event,olympics,Paris 2024,Olympic Trials,,Men's Pole Vault
Track & Field,Anna Hall,1805082,,U.S. Olympic Team Trials: Heptathlon (Day 1 cont.): Shot Put,Trials: Heptathlon Day 1,2024-06-24T01:10:00Z,2024-06-24T01:35:00Z,2024-07-10T18:10:25Z,Athletes compete on Day 1 of the heptathlon during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-heptathlon-day-1-part-2,https://peacocktv.smart.link/kjz1gmdu0,,replay,event,olympics,Paris 2024,Olympic Trials,,Women's Heptathlon
Track & Field,,,,U.S. Olympic Team Trials: Men's Javelin: Final,Trials: Men's Javelin Final,2024-06-24T01:40:00Z,2024-06-24T02:50:00Z,2024-07-10T18:10:25Z,Athletes compete in the final of the men's javelin throw during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-mens-javelin-throw-final,https://peacocktv.smart.link/jf4sx17i5,,replay,event,olympics,Paris 2024,Olympic Trials,,Men's Javelin Throw
Track & Field,Anna Hall,1805082,,"U.S. Olympic Team Trials: Heptathlon (Day 2): Long Jump, Javelin Throw.",Trials: Heptathlon Day 2,2024-06-24T17:00:00Z,2024-06-24T19:05:00Z,2024-07-10T18:10:25Z,Athletes compete in the long jump and javelin throw during the 2024 U.S. Olympic Track and Field Trials.,FALSE,NA,https://stream.nbcolympics.com/track-and-field-us-olympic-team-trials-heptathlon-day-2,https://peacocktv.smart.link/2l2k0nsf2,,replay,event,olympics,Paris 2024,Olympic Trials,,Women's Heptathlon
